Course_Number,Title,Category,AI_Metadata_Rating_10,Rating_Tier,Rating_Factors,Source_Rating_5,Source_Review_Count,Likes,Dislikes,Like_Ratio_Percent,Listed_Price_INR,Image_Path,Title_Language_Hint,Exact_Duplicate_Count,Rating_Note
"3442","Start Your Online Coaching Business Masterclass","Personal Growth & Mindset","9.4","Excellent metadata signal","strong source rating; high review volume; very positive reactions","4.9","974","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1463_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3322","Enjoy Your Study Complete Learning & Productivity Mastery Program","Personal Growth & Mindset","9.3","Excellent metadata signal","strong source rating; high review volume; very positive reactions","4.9","784","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2707_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3577","Guniguru The Habit Installation Protocol Course","Personal Growth & Mindset","9.3","Excellent metadata signal","good source rating; high review volume; very positive reactions","4.8","869","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2655_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1627","How To Monetize NLP Skills","Personal Growth & Mindset","9.3","Excellent metadata signal","strong source rating; high review volume; very positive reactions","5","969","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1992_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3667","How to Study for Exams by Ali Abdaal","Personal Growth & Mindset","9.3","Excellent metadata signal","strong source rating; high review volume; very positive reactions","5","799","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_057_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"685","Laser Focus Course By Prateeik Prajapati ( Veducation Academy)","Personal Growth & Mindset","9.3","Excellent metadata signal","good source rating; high review volume; very positive reactions","4.8","965","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1935_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1902","Overcome Stammering(BASIC) हिंदी में","Personal Growth & Mindset","9.3","Excellent metadata signal","strong source rating; high review volume; very positive reactions","4.9","944","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_897_2sUM.jpg","Hindi / Hinglish","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"311","Puppy University Program","Personal Growth & Mindset","9.3","Excellent metadata signal","strong source rating; high review volume; very positive reactions","5","727","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/msg-703_2sUM.jpg","English / Unspecified","2","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1695","The 4 Crore Case Study (FULL REVEAL)","Personal Growth & Mindset","9.3","Excellent metadata signal","strong source rating; high review volume; very positive reactions","5","935","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1082_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2866","Wealth Mastery Advanced Course by Mitesh Khatri","Personal Growth & Mindset","9.3","Excellent metadata signal","strong source rating; high review volume; very positive reactions","4.9","912","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_3004_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3437","21 day nlp challenge by ram Verma course","Personal Growth & Mindset","9.2","Excellent metadata signal","good source rating; high review volume; very positive reactions","4.8","789","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_708_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3619","Advance Personality Development Course by Pushkar Raj Thakur","Personal Growth & Mindset","9.2","Excellent metadata signal","strong source rating; high review volume; positive reactions","5","723","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_043_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3463","Brain Booster Development Course","Personal Growth & Mindset","9.2","Excellent metadata signal","strong source rating; high review volume; positive reactions","5","901","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_213_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3002","Break the Cycle Habits, Compulsions & OCDs","Personal Growth & Mindset","9.2","Excellent metadata signal","strong source rating; high review volume; very positive reactions","4.9","844","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2100_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"647","Goal Setting Mastery by Ram Verma","Personal Growth & Mindset","9.2","Excellent metadata signal","strong source rating; moderate review volume; very positive reactions","5","409","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2162_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"655","God of Miracle For Prosperity by Ram Verma","Personal Growth & Mindset","9.2","Excellent metadata signal","strong source rating; high review volume; very positive reactions","5","705","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2162_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3547","Interview Preparation & Personality Development by Sumi Khandpur","Personal Growth & Mindset","9.2","Excellent metadata signal","strong source rating; moderate review volume; very positive reactions","5","609","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2382_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2911","Jas explains Woman's brain","Personal Growth & Mindset","9.2","Excellent metadata signal","strong source rating; high review volume; very positive reactions","5","877","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_991_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1326","Joan Benoit Samuelson Teaches the Runners Mindset","Personal Growth & Mindset","9.2","Excellent metadata signal","strong source rating; high review volume; very positive reactions","4.9","882","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_130_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1687","Mastering The Growth Mindset","Personal Growth & Mindset","9.2","Excellent metadata signal","strong source rating; moderate review volume; very positive reactions","5","639","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2453_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"791","Memory Enhancement Program BY Coach BSR","Personal Growth & Mindset","9.2","Excellent metadata signal","strong source rating; moderate review volume; very positive reactions","5","637","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1854_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3601","Neuroplasticity Brain Power Course by Naresh Batla","Personal Growth & Mindset","9.2","Excellent metadata signal","good source rating; high review volume; very positive reactions","4.8","907","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_3054_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"937","NLP for Studies By Ved Sir","Personal Growth & Mindset","9.2","Excellent metadata signal","good source rating; high review volume; very positive reactions","4.8","939","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_578_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1231","Personality Development","Personal Growth & Mindset","9.2","Excellent metadata signal","strong source rating; high review volume; very positive reactions","5","767","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2029_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"363","Steve Mann - Dog Training","Personal Growth & Mindset","9.2","Excellent metadata signal","strong source rating; high review volume; positive reactions","5","951","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/msg-757_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2446","Train Your Brain Memory Mastery Course","Personal Growth & Mindset","9.2","Excellent metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","672","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_603_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3295","Unlock Your Super Memory In 21 Days ( Remember Quickly & Recall Instantly)","Personal Growth & Mindset","9.2","Excellent metadata signal","strong source rating; moderate review volume; very positive reactions","5","635","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2500_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"639","21 Day NLP Challenge by Ram Verma","Personal Growth & Mindset","9.1","Very strong metadata signal","strong source rating; high review volume; positive reactions","5","963","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2162_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1247","Amy Tan Teaches Fiction Memory and Imagination","Personal Growth & Mindset","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","5","509","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_3062_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3297","Anger Management by Guni Guru Learn to Master Your Emotions","Personal Growth & Mindset","9.1","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.8","709","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2791_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1741","Basics of Neuroscience Rewire Your Brain","Personal Growth & Mindset","9.1","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.8","937","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2735_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3017","COMBINED COURSE FOR STRESS MANAGEMENT, TIME MANAGEMENT AND MOTIVATION FOR PERSONAL GROWTH","Personal Growth & Mindset","9.1","Very strong metadata signal","good source rating; moderate review volume; very positive reactions","4.8","549","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_3162_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"314","Compassionate Inquiry Professional Online Program","Personal Growth & Mindset","9.1","Very strong metadata signal","strong source rating; high review volume; positive reactions","4.9","838","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/msg-706_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2799","Confidence Accelerator Challenge (CAC) By Jaskaran","Personal Growth & Mindset","9.1","Very strong metadata signal","strong source rating; high review volume; positive reactions","5","983","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2632_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"957","Confidence Building Classes by Manya Singh","Personal Growth & Mindset","9.1","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.8","829","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_3163_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"998","Deep Sleep Mastery By Badarinath Gella Conscious Breathing Hub","Personal Growth & Mindset","9.1","Very strong metadata signal","strong source rating; moderate review volume; positive reactions","4.9","646","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2422_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"330","Evy Poumpouras - The Art of Influence","Personal Growth & Mindset","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","580","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/msg-724_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"722","God Of Miracles By Ram Verma","Personal Growth & Mindset","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","634","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2236_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"310","Heeling Styles (OLD)","Personal Growth & Mindset","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","690","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/msg-702_2sUM.jpg","English / Unspecified","2","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"307","Heeling Styles™","Personal Growth & Mindset","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","5","579","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/msg-699_2sUM.jpg","English / Unspecified","2","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2487","How I got 1M views on DA VINCI VIDEO Practical Case Study","Personal Growth & Mindset","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","5","489","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1573_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"651","How To Monetize NLP Skills by Ram Verma","Personal Growth & Mindset","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","5","557","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2162_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3439","iCanStudy by Dr. Justin Sung","Personal Growth & Mindset","9.1","Very strong metadata signal","strong source rating; high review volume; positive reactions","5","863","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_087_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"312","Inside The Mind of A Pro","Personal Growth & Mindset","9.1","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.7","764","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/msg-704_2sUM.jpg","English / Unspecified","2","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1411","James Clear Small Habits that Make a Big Impact on Your Life","Personal Growth & Mindset","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","5","627","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1544_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1731","Marketing Mindset","Personal Growth & Mindset","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","5","567","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2367_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3232","Millionaire Group Coaching 2.0 90 Day Challenge","Personal Growth & Mindset","9.1","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.7","854","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_914_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1901","Overcome Stammering (ADVANCE) PLUS हिन्दी में","Personal Growth & Mindset","9.1","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.8","907","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2413_2sUM.jpg","Hindi / Hinglish","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"351","Owen O'Kane - A Life Less Anxious","Personal Growth & Mindset","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","5","507","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/msg-745_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2129","Ram Verma Advanced NLP Mastery Course","Personal Growth & Mindset","9.1","Very strong metadata signal","good source rating; high review volume; positive reactions","4.8","843","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1401_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2557","Ram verma students memory Course","Personal Growth & Mindset","9.1","Very strong metadata signal","good source rating; moderate review volume; very positive reactions","4.8","529","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2109_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"656","Student Memory Mastery by Ram Verma","Personal Growth & Mindset","9.1","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.7","742","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2162_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1570","The Dangerous You 2026 Updated","Personal Growth & Mindset","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","560","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_446_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3665","The Dangerous You by Aditya Raj Kashyap","Personal Growth & Mindset","9.1","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.8","725","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_051_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3620","Time Management Course by Sandeep Maheshwari","Personal Growth & Mindset","9.1","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.7","760","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_021_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"902","Tony Robbins Life Coaching Certificate Programs Core 100","Personal Growth & Mindset","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","494","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_437_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3294","10X Productivity Blueprint A Proven Roadmap to Achieve More in Less Time","Personal Growth & Mindset","9","Very strong metadata signal","strong source rating; moderate review volume; positive reactions","4.9","598","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_667_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3563","136 MEMORY BOOSTER COURSE BY AJIT BHARTI SIR RG Vikramjeet","Personal Growth & Mindset","9","Very strong metadata signal","strong source rating; moderate review volume; positive reactions","5","351","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1969_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2579","21 Secrets to Set The Millionaire Mindset (3 Hours Workshop)","Personal Growth & Mindset","9","Very strong metadata signal","strong source rating; moderate review volume; positive reactions","5","493","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_816_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"316","ACT as a Brief Intervention with Dr Russ Harris","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.7","912","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/msg-708_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"773","Advance Memory Master","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; high review volume; positive reactions","4.8","821","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1109_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3659","ATOMIC HABITS: AN EASY AND PROVEN WAY TO BUILD GOOD HABITS AND BREAK BAD ONES","Personal Growth & Mindset","9","Very strong metadata signal","strong source rating; moderate review volume; positive reactions","5","503","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_073_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3357","Bizgurukul Personality Development Course","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; moderate review volume; very positive reactions","4.8","379","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2624_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3464","Brain Booster Development Course by Naresh Batla","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; high review volume; positive reactions","4.7","938","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_770_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3304","Breakthrough Personality Development Course Unlock Confidence & Transform Yourself","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; high review volume; positive reactions","4.7","968","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2299_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3436","Confidence & Personality Development","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.7","752","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2730_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2753","Cultivate a Growth Mindset in 8 Transformative Weeks by Growth School","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; high review volume; positive reactions","4.8","981","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_330_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"374","Digital Coaching System","Personal Growth & Mindset","9","Very strong metadata signal","strong source rating; moderate review volume; positive reactions","4.9","508","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2056_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"976","Dr. Manjunath Complete Brain Accelerator Mastery","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; moderate review volume; very positive reactions","4.7","682","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2596_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3657","EAT THAT FROG: 21 GREAT WAYS TO STOP PROCASTINATING AND GET MORE DONE IN LESS TIME","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; moderate review volume; very positive reactions","4.8","429","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_009_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2578","Habit Transformation 2 Days Workshop","Personal Growth & Mindset","9","Very strong metadata signal","strong source rating; moderate review volume; positive reactions","4.9","456","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1363_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"568","Habit Transformation 2 Days Workshop by Nisha Jain","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; high review volume; positive reactions","4.7","886","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_640_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2889","Jas Explains Happiness Mastered","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; high review volume; positive reactions","4.8","913","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1186_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"379","Learn Practical Spirituality With Indu Mitesh Khatri","Personal Growth & Mindset","9","Very strong metadata signal","strong source rating; moderate review volume; positive reactions","5","693","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_233_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1343","Lewis Hamilton Teaches a Winning Mindset","Personal Growth & Mindset","9","Very strong metadata signal","strong source rating; moderate review volume; positive reactions","5","661","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_491_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3454","Manifest One Crore in One Year Workshop by Ram Verma","Personal Growth & Mindset","9","Very strong metadata signal","strong source rating; moderate review volume; positive reactions","4.9","568","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2571_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"347","Marina Abramović - The Art of Being Present","Personal Growth & Mindset","9","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","5","359","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/msg-741_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3533","Master Time Management: The Ultimate Guide","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; high review volume; positive reactions","4.8","941","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1771_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"936","Mind Memory Master By Ved Sir","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.7","902","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_779_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2322","NLP for Academic Success","Personal Growth & Mindset","9","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","334","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2995_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2998","NLP for Physical Recovery","Personal Growth & Mindset","9","Very strong metadata signal","strong source rating; moderate review volume; positive reactions","4.9","696","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_231_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
